outcome,action,TPR,FPR,ANS,eventTime
"blue",WAIT,15,91,0.4,2189.992
"red",WAIT,15,91,0.4,2204.178
"red",WAIT,15,91,0.4,2257.218
"red",WAIT,15,91,0.4,2335.978
"red",WAIT,15,91,0.4,2385.978
"red",WAIT,15,91,0.4,2402.978
"blue",WAIT,15,91,0.4,2420.208
"red",WAIT,15,91,0.4,2454.036
"red",WAIT,15,91,0.4,2488.318
"red",WAIT,15,91,0.4,2506.086
"red",WAIT,15,91,0.4,9.028
"red",WAIT,15,91,0.4,53.978
"red",WAIT,15,91,0.4,106.136
"red",WAIT,15,91,0.4,124.978
"blue",WAIT,15,91,0.4,190.998
"red",WAIT,15,91,0.4,204.978
"red",WAIT,15,91,0.4,307.069
"red",WAIT,15,91,0.4,340.081
"red",WAIT,15,91,0.4,352.978
"red",WAIT,15,91,0.4,369.978
"red",WAIT,15,91,0.4,388.057
"red",WAIT,15,91,0.4,402.978
"red",WAIT,15,91,0.4,471.207
"red",WAIT,15,91,0.4,529.978
"red",WAIT,15,91,0.4,546.166
"red",WAIT,15,91,0.4,563.094
"red",WAIT,15,91,0.4,611.054
"red",WAIT,15,91,0.4,661.978
"red",WAIT,15,91,0.4,691.174
"red",WAIT,15,91,0.4,705.265
"red",WAIT,15,91,0.4,737.008
"red",WAIT,15,91,0.4,753.978
"red",WAIT,15,91,0.4,808.144
"red",WAIT,15,91,0.4,821.322
"red",WAIT,15,91,0.4,851.978
"red",WAIT,15,91,0.4,903.978
"red",WAIT,15,91,0.4,935.238
"red",WAIT,15,91,0.4,952.133
"red",WAIT,15,91,0.4,997.099
"blue",WAIT,15,91,0.4,1030.978
"red",WAIT,15,91,0.4,1050.107
"red",WAIT,15,91,0.4,1065.065
"red",WAIT,15,91,0.4,1136.229
"red",WAIT,15,91,0.4,1148.978
"blue",WAIT,15,91,0.4,1166.978
"red",WAIT,15,91,0.4,1211.281
"red",WAIT,15,91,0.4,1226.139
"red",WAIT,15,91,0.4,1243.978
"blue",WAIT,15,91,0.4,1296.998
"blue",WAIT,15,91,0.4,1315.073
"red",WAIT,15,91,0.4,1328.978
"red",WAIT,15,91,0.4,1363.032
"red",WAIT,15,91,0.4,1379.103
"blue",WAIT,15,91,0.4,1409.978
"red",WAIT,15,91,0.4,1448.059
"blue",WAIT,15,91,0.4,1462.008
"red",WAIT,15,91,0.4,1480.444
"red",WAIT,15,91,0.4,1514.978
"red",WAIT,15,91,0.4,1532.978
"red",WAIT,15,91,0.4,1589.978
"red",WAIT,15,91,0.4,1602.987
"red",WAIT,15,91,0.4,1637.978
"blue",WAIT,15,91,0.4,1669.978
"red",WAIT,15,91,0.4,1688.997
"red",WAIT,15,91,0.4,1744.14
"red",WAIT,15,91,0.4,1757.114
"red",WAIT,15,91,0.4,1792.174
"red",WAIT,15,91,0.4,1804.978
"red",WAIT,15,91,0.4,1819.99
"red",WAIT,15,91,0.4,1835.114
"red",WAIT,15,91,0.4,1883.292
"red",WAIT,15,91,0.4,1902.978
"red",WAIT,15,91,0.4,1954.074
"blue",WAIT,15,91,0.4,1968.997
"red",WAIT,15,91,0.4,1986.127
"red",WAIT,15,91,0.4,1998.978
"red",WAIT,15,91,0.4,2083.227
"red",WAIT,15,91,0.4,2097.978
"blue",WAIT,15,91,0.4,2114.163
"red",WAIT,15,91,0.4,2127.978
"red",WAIT,15,91,0.4,2157.033
"blue",WAIT,15,91,0.4,2174.292
"blue",WAIT,15,91,0.4,2209.978
"red",WAIT,15,91,0.4,2260.978
"blue",WAIT,15,91,0.4,2326.993
"red",WAIT,15,91,0.4,2361.06
"blue",WAIT,15,91,0.4,2375.988
"red",WAIT,15,91,0.4,2422.98
"red",WAIT,15,91,0.4,41.029
"red",WAIT,15,91,0.4,108.49
"red",WAIT,15,91,0.4,155.295
"red",WAIT,15,91,0.4,190.079
"red",WAIT,15,91,0.4,257.978
"red",WAIT,15,91,0.4,273.052
"red",WAIT,15,91,0.4,289.127
"red",WAIT,15,91,0.4,307.043
"red",WAIT,15,91,0.4,324.978
"red",WAIT,15,91,0.4,362.978
"red",WAIT,15,91,0.4,415.978
"red",WAIT,15,91,0.4,431.08
"red",WAIT,15,91,0.4,445.979
"red",WAIT,15,91,0.4,464.978
"red",WAIT,15,91,0.4,500.031
"red",WAIT,15,91,0.4,518.049
"red",WAIT,15,91,0.4,536.213
"red",WAIT,15,91,0.4,566.17
"red",WAIT,15,91,0.4,601.167
"red",WAIT,15,91,0.4,616.019
"red",WAIT,15,91,0.4,631.978
"red",WAIT,15,91,0.4,649.008
"red",WAIT,15,91,0.4,666.077
"red",WAIT,15,91,0.4,682.018
"red",WAIT,15,91,0.4,696.992
"red",WAIT,15,91,0.4,712.077
"red",WAIT,15,91,0.4,724.978
"red",WAIT,15,91,0.4,744.092
"red",WAIT,15,91,0.4,760.978
"red",WAIT,15,91,0.4,789.978
"red",WAIT,15,91,0.4,824.097
"red",WAIT,15,91,0.4,839.101
"red",WAIT,15,91,0.4,908.077
"red",WAIT,15,91,0.4,944.978
"red",WAIT,15,91,0.4,1011.019
"blue",WAIT,15,91,0.4,1026.125
"red",WAIT,15,91,0.4,1039.978
"blue",WAIT,15,91,0.4,1096.978
"red",WAIT,15,91,0.4,1115.06
"red",WAIT,15,91,0.4,1128.999
"red",WAIT,15,91,0.4,1147.093
"red",WAIT,15,91,0.4,1166.061
"red",WAIT,15,91,0.4,1183.978
"red",WAIT,15,91,0.4,1202.201
"blue",WAIT,15,91,0.4,1219.169
"red",WAIT,15,91,0.4,1236.984
"red",WAIT,15,91,0.4,1253.978
"red",WAIT,15,91,0.4,1298.246
"red",WAIT,15,91,0.4,1314.233
"red",WAIT,15,91,0.4,1330.978
"red",WAIT,15,91,0.4,1345.016
"red",WAIT,15,91,0.4,1379.978
"red",WAIT,15,91,0.4,1396.071
"red",WAIT,15,91,0.4,1415.978
"red",WAIT,15,91,0.4,1460.978
"red",WAIT,15,91,0.4,1479.978
"red",WAIT,15,91,0.4,1496.978
"blue",WAIT,15,91,0.4,1511.463
"red",WAIT,15,91,0.4,1526.978
"blue",WAIT,15,91,0.4,1559.978
"red",WAIT,15,91,0.4,1576.978
"red",WAIT,15,91,0.4,1594.152
"blue",WAIT,15,91,0.4,1628.198
"red",WAIT,15,91,0.4,1644.046
"red",WAIT,15,91,0.4,1660.978
"red",WAIT,15,91,0.4,1712.978
"red",WAIT,15,91,0.4,1725.978
"red",WAIT,15,91,0.4,1742.978
"blue",WAIT,15,91,0.4,1921.014
"blue",WAIT,15,91,0.4,1957.978
"red",WAIT,15,91,0.4,1990.978
"red",WAIT,15,91,0.4,2010.196
"red",WAIT,15,91,0.4,2057.042
"red",WAIT,15,91,0.4,2072.003
"red",WAIT,15,91,0.4,2086.978
"blue",WAIT,15,91,0.4,2172.012
"blue",WAIT,15,91,0.4,2199.978
"red",WAIT,15,91,0.4,2212.978
"red",WAIT,15,91,0.4,2243.978
"red",WAIT,15,91,0.4,2261.227
"red",WAIT,15,91,0.4,2277.135
"red",WAIT,15,91,0.4,2292.055
"red",WAIT,15,91,0.4,2327.978
"red",WAIT,15,91,0.4,2348.061
"red",WAIT,15,91,0.4,2456.318
"red",SWITCH,15,91,0.4,7.954
"blue",WAIT,15,91,0.4,11.94
"blue",SWITCH,15,91,0.4,19.369
"red",WAIT,15,91,0.4,26.234
"blue",SWITCH,15,91,0.4,34.88
"blue",SWITCH,15,91,0.4,42.626
"blue",SWITCH,15,91,0.4,50.962
"blue",SWITCH,15,91,0.4,59.542
"blue",SWITCH,15,91,0.4,68.863
"red",WAIT,15,91,0.4,72.978
"blue",SWITCH,15,91,0.4,85.152
"red",WAIT,15,91,0.4,91.007
"blue",SWITCH,15,91,0.4,100.332
"blue",SWITCH,15,91,0.4,122.48
"red",WAIT,15,91,0.4,126.1
"blue",SWITCH,15,91,0.4,135.07
"red",WAIT,15,91,0.4,143.981
"blue",SWITCH,15,91,0.4,157.52
"red",WAIT,15,91,0.4,162.061
"blue",SWITCH,15,91,0.4,180.045
"blue",SWITCH,15,91,0.4,187.451
"blue",SWITCH,15,91,0.4,215.047
"red",SWITCH,15,91,0.4,231.194
"blue",WAIT,15,91,0.4,235.18
"red",WAIT,15,91,0.4,249.978
"red",WAIT,15,91,0.4,264.111
"red",SWITCH,15,91,0.4,294.148
"blue",WAIT,15,91,0.4,298.134
"blue",SWITCH,15,91,0.4,310.452
"blue",SWITCH,15,91,0.4,334.215
"red",WAIT,15,91,0.4,345.11
"red",WAIT,15,91,0.4,359.997
"red",WAIT,15,91,0.4,391.225
"blue",SWITCH,15,91,0.4,414.514
"red",WAIT,15,91,0.4,421.293
"blue",SWITCH,15,91,0.4,433.284
"red",WAIT,15,91,0.4,439.171
"blue",SWITCH,15,91,0.4,463.33
"red",WAIT,15,91,0.4,471.986
"red",WAIT,15,91,0.4,489.109
"red",WAIT,15,91,0.4,506.096
"blue",SWITCH,15,91,0.4,535.322
"red",WAIT,15,91,0.4,569.978
"red",WAIT,15,91,0.4,584.991
"red",WAIT,15,91,0.4,603.084
"blue",SWITCH,15,91,0.4,611.233
"red",WAIT,15,91,0.4,631.978
"blue",SWITCH,15,91,0.4,645.688
"blue",WAIT,15,91,0.4,666.978
"red",WAIT,15,91,0.4,680.997
"blue",SWITCH,15,91,0.4,707.495
"red",WAIT,15,91,0.4,711.115
"red",WAIT,15,91,0.4,729.03
"blue",SWITCH,15,91,0.4,746.078
"red",WAIT,15,91,0.4,764.978
"red",WAIT,15,91,0.4,777.978
"red",WAIT,15,91,0.4,822.985
"blue",SWITCH,15,91,0.4,858.666
"blue",WAIT,15,91,0.4,885.009
"red",WAIT,15,91,0.4,897.982
"blue",SWITCH,15,91,0.4,928.616
"blue",WAIT,15,91,0.4,932.236
"red",WAIT,15,91,0.4,947.193
"red",WAIT,15,91,0.4,961.978
"blue",SWITCH,15,91,0.4,976.867
"red",WAIT,15,91,0.4,999.033
"red",WAIT,15,91,0.4,1053.356
"red",WAIT,15,91,0.4,1067.978
"blue",SWITCH,15,91,0.4,1105.324
"red",WAIT,15,91,0.4,1119.105
"red",WAIT,15,91,0.4,1150.088
"red",WAIT,15,91,0.4,1168.988
"red",WAIT,15,91,0.4,1230.045
"blue",SWITCH,15,91,0.4,1246.278
"blue",SWITCH,15,91,0.4,1253.595
"red",WAIT,15,91,0.4,1284.982
"red",WAIT,15,91,0.4,1300.06
"blue",SWITCH,15,91,0.4,1345.06
"blue",WAIT,15,91,0.4,1352.268
"blue",WAIT,15,91,0.4,1366.209
"blue",SWITCH,15,91,0.4,1382.915
"red",WAIT,15,91,0.4,1386.535
"red",WAIT,15,91,0.4,1414.989
"red",WAIT,15,91,0.4,1477.004
"red",WAIT,15,91,0.4,1497.221
"red",WAIT,15,91,0.4,1514.243
"blue",SWITCH,15,91,0.4,1523.18
"red",WAIT,15,91,0.4,1578.978
"red",WAIT,15,91,0.4,1611.028
"red",WAIT,15,91,0.4,1629.444
"red",WAIT,15,91,0.4,1656.978
"red",WAIT,15,91,0.4,1719.978
"red",WAIT,15,91,0.4,1736.016
"red",WAIT,15,91,0.4,1753.978
"red",WAIT,15,91,0.4,1798.993
"blue",WAIT,15,91,0.4,1846.075
"red",SWITCH,15,91,0.4,1862.772
"blue",WAIT,15,91,0.4,1866.758
"red",WAIT,15,91,0.4,1898.185
"red",WAIT,15,91,0.4,1940.978
"blue",WAIT,15,91,0.4,1958.026
"red",WAIT,15,91,0.4,2043.022
"red",WAIT,15,91,0.4,2057.978
"red",WAIT,15,91,0.4,2127.291
"red",WAIT,15,91,0.4,2162.06
"red",WAIT,15,91,0.4,2180.191
"red",WAIT,15,91,0.4,2229.093
"blue",WAIT,15,91,0.4,2265.073
"blue",SWITCH,15,91,0.4,2281.894
"red",WAIT,15,91,0.4,2285.514
"red",WAIT,15,91,0.4,2317.17
"blue",SWITCH,15,91,0.4,2336.459
"red",WAIT,15,91,0.4,2347.992
"red",WAIT,15,91,0.4,2381.026
"red",WAIT,15,91,0.4,2396.054
"red",WAIT,15,91,0.4,2413.255
"red",WAIT,15,91,0.4,2432.978
"red",WAIT,15,91,0.4,62.193
"red",WAIT,15,91,0.4,78.743
"red",WAIT,15,91,0.4,111.056
"red",WAIT,15,91,0.4,126.583
"blue",WAIT,15,91,0.4,234.455
"red",SWITCH,15,91,0.4,241.836
"blue",WAIT,15,91,0.4,245.822
"blue",SWITCH,15,91,0.4,257.903
"red",WAIT,15,91,0.4,261.523
"blue",WAIT,15,91,0.4,275.177
"red",WAIT,15,91,0.4,288.123
"blue",SWITCH,15,91,0.4,330.476
"red",WAIT,15,91,0.4,384.048
"blue",WAIT,15,91,0.4,419.978
"red",WAIT,15,91,0.4,436.26
"red",WAIT,15,91,0.4,467.127
"red",WAIT,15,91,0.4,503.978
"red",WAIT,15,91,0.4,520.978
"blue",SWITCH,15,91,0.4,536.202
"red",WAIT,15,91,0.4,573.978
"blue",WAIT,15,91,0.4,641.922
"red",WAIT,15,91,0.4,658.122
"red",WAIT,15,91,0.4,674.07
"red",WAIT,15,91,0.4,691.293
"red",WAIT,15,91,0.4,705.075
"red",WAIT,15,91,0.4,785.175
"red",WAIT,15,91,0.4,798.306
"red",WAIT,15,91,0.4,828.978
"red",WAIT,15,91,0.4,881.978
"red",WAIT,15,91,0.4,896.978
"red",WAIT,15,91,0.4,909.978
"blue",WAIT,15,91,0.4,923.978
"red",WAIT,15,91,0.4,936.978
"red",WAIT,15,91,0.4,968.978
"red",WAIT,15,91,0.4,1032.978
"red",WAIT,15,91,0.4,1050.026
"red",WAIT,15,91,0.4,1070.072
"red",WAIT,15,91,0.4,1118.227
"red",WAIT,15,91,0.4,1148.978
"red",WAIT,15,91,0.4,1165.058
"red",WAIT,15,91,0.4,1182.028
"red",WAIT,15,91,0.4,1212.978
"red",WAIT,15,91,0.4,1242.978
"blue",WAIT,15,91,0.4,1286.978
"red",WAIT,15,91,0.4,1318.981
"red",WAIT,15,91,0.4,1368.978
"red",WAIT,15,91,0.4,1419.106
"red",WAIT,15,91,0.4,1433.996
"red",WAIT,15,91,0.4,1469.98
"red",WAIT,15,91,0.4,1488.978
"red",WAIT,15,91,0.4,1520.076
"red",WAIT,15,91,0.4,1557.064
"red",WAIT,15,91,0.4,1573.27
"red",WAIT,15,91,0.4,1643.377
"red",WAIT,15,91,0.4,1660.124
"red",WAIT,15,91,0.4,1672.978
"red",WAIT,15,91,0.4,1705.978
"red",WAIT,15,91,0.4,1722.062
"red",WAIT,15,91,0.4,1739.07
"red",WAIT,15,91,0.4,1754.099
"red",WAIT,15,91,0.4,1774.041
"red",WAIT,15,91,0.4,1844.978
"red",WAIT,15,91,0.4,1892.989
"red",WAIT,15,91,0.4,1924.187
"red",WAIT,15,91,0.4,1937.259
"red",WAIT,15,91,0.4,1955.031
"red",WAIT,15,91,0.4,1973.036
"red",WAIT,15,91,0.4,2000.041
"blue",WAIT,15,91,0.4,2038.031
"blue",WAIT,15,91,0.4,2083.978
"red",WAIT,15,91,0.4,2099.134
"red",WAIT,15,91,0.4,2133.217
"red",WAIT,15,91,0.4,2146.092
"red",WAIT,15,91,0.4,2195.121
"red",WAIT,15,91,0.4,2233.066
"red",WAIT,15,91,0.4,2287.051
"blue",WAIT,15,91,0.4,2333.014
"red",WAIT,15,91,0.4,2349.14
"blue",SWITCH,15,91,0.5,7.154
"red",WAIT,15,91,0.5,10.774
"red",WAIT,15,91,0.5,24.979
"blue",SWITCH,15,91,0.5,54.578
"red",WAIT,15,91,0.5,125.274
"red",WAIT,15,91,0.5,138.298
"red",WAIT,15,91,0.5,156.193
"red",WAIT,15,91,0.5,192.03
"red",WAIT,15,91,0.5,225.072
"red",WAIT,15,91,0.5,237.978
"red",WAIT,15,91,0.5,301.16
"blue",WAIT,15,91,0.5,330.978
"red",WAIT,15,91,0.5,350.289
"red",WAIT,15,91,0.5,364.978
"red",WAIT,15,91,0.5,378.126
"red",WAIT,15,91,0.5,427.142
"red",WAIT,15,91,0.5,443.055
"red",WAIT,15,91,0.5,480.978
"red",WAIT,15,91,0.5,495.978
"red",WAIT,15,91,0.5,533.602
"red",WAIT,15,91,0.5,567.336
"red",WAIT,15,91,0.5,583.271
"red",WAIT,15,91,0.5,612.978
"blue",WAIT,15,91,0.5,625.997
"red",WAIT,15,91,0.5,639.993
"red",WAIT,15,91,0.5,659.978
"red",WAIT,15,91,0.5,674.978
"red",WAIT,15,91,0.5,708.141
"red",WAIT,15,91,0.5,822.978
"red",WAIT,15,91,0.5,875.018
"red",WAIT,15,91,0.5,904.978
"red",WAIT,15,91,0.5,922.978
"blue",WAIT,15,91,0.5,958.978
"red",WAIT,15,91,0.5,1009.978
"red",WAIT,15,91,0.5,1061.228
"red",WAIT,15,91,0.5,1078.186
"red",WAIT,15,91,0.5,1093.978
"red",WAIT,15,91,0.5,1122.978
"red",WAIT,15,91,0.5,1141.093
"blue",WAIT,15,91,0.5,1219.184
"red",WAIT,15,91,0.5,1236.978
"red",WAIT,15,91,0.5,1252.009
"red",WAIT,15,91,0.5,1280.256
"red",WAIT,15,91,0.5,1348.309
"red",WAIT,15,91,0.5,1366.148
"blue",WAIT,15,91,0.5,1385.045
"blue",SWITCH,15,91,0.5,1408.191
"red",WAIT,15,91,0.5,1456.982
"red",WAIT,15,91,0.5,1491.229
"red",WAIT,15,91,0.5,1507.124
"red",WAIT,15,91,0.5,1523.05
"red",WAIT,15,91,0.5,1558.098
"red",WAIT,15,91,0.5,1594.978
"red",WAIT,15,91,0.5,1613.978
"red",WAIT,15,91,0.5,1643.112
"red",WAIT,15,91,0.5,1660.988
"red",WAIT,15,91,0.5,1675.1
"red",WAIT,15,91,0.5,1689.289
"red",WAIT,15,91,0.5,1759.978
"red",WAIT,15,91,0.5,1793.986
"red",WAIT,15,91,0.5,1841.179
"red",WAIT,15,91,0.5,1860.0
"red",WAIT,15,91,0.5,1878.028
"blue",WAIT,15,91,0.5,1895.034
"blue",WAIT,15,91,0.5,1945.161
"red",WAIT,15,91,0.5,1979.978
"red",WAIT,15,91,0.5,2010.062
"red",WAIT,15,91,0.5,2046.345
"red",WAIT,15,91,0.5,2078.009
"red",WAIT,15,91,0.5,2096.009
"red",WAIT,15,91,0.5,2113.207
"red",WAIT,15,91,0.5,2145.024
"red",WAIT,15,91,0.5,2207.995
"red",WAIT,15,91,0.5,2222.978
"red",WAIT,15,91,0.5,2260.124
"blue",WAIT,15,91,0.5,2360.978
"red",WAIT,15,91,0.5,2395.978
"red",WAIT,15,91,0.5,2414.157
"red",WAIT,15,91,0.5,2449.978
"red",WAIT,15,91,0.5,2479.151
"blue",SWITCH,15,91,0.5,5.654
"red",WAIT,15,91,0.5,9.978
"red",WAIT,15,91,0.5,40.978
"red",WAIT,15,91,0.5,75.076
"red",WAIT,15,91,0.5,108.003
"red",WAIT,15,91,0.5,124.167
"red",WAIT,15,91,0.5,138.978
"red",WAIT,15,91,0.5,152.056
"red",WAIT,15,91,0.5,168.978
"red",WAIT,15,91,0.5,184.158
"red",WAIT,15,91,0.5,201.138
"red",WAIT,15,91,0.5,215.978
"red",WAIT,15,91,0.5,231.978
"blue",WAIT,15,91,0.5,250.088
"red",WAIT,15,91,0.5,267.998
"red",WAIT,15,91,0.5,285.978
"red",WAIT,15,91,0.5,305.131
"red",WAIT,15,91,0.5,350.978
"red",WAIT,15,91,0.5,386.622
"red",WAIT,15,91,0.5,404.197
"red",WAIT,15,91,0.5,422.978
"red",WAIT,15,91,0.5,441.978
"red",WAIT,15,91,0.5,457.043
"red",WAIT,15,91,0.5,473.029
"red",WAIT,15,91,0.5,487.978
"red",WAIT,15,91,0.5,518.096
"red",WAIT,15,91,0.5,534.978
"blue",WAIT,15,91,0.5,616.015
"blue",SWITCH,15,91,0.5,677.292
"red",WAIT,15,91,0.5,712.978
"red",WAIT,15,91,0.5,749.072
"red",WAIT,15,91,0.5,783.116
"red",WAIT,15,91,0.5,798.024
"blue",WAIT,15,91,0.5,827.021
"blue",WAIT,15,91,0.5,860.978
"blue",WAIT,15,91,0.5,880.095
"red",WAIT,15,91,0.5,945.419
"red",WAIT,15,91,0.5,978.184
"red",WAIT,15,91,0.5,1011.094
"red",WAIT,15,91,0.5,1030.045
"blue",WAIT,15,91,0.5,1046.978
"blue",SWITCH,15,91,0.5,1053.578
"red",WAIT,15,91,0.5,1063.98
"blue",SWITCH,15,91,0.5,1098.429
"red",WAIT,15,91,0.5,1102.049
"blue",WAIT,15,91,0.5,1152.019
"blue",SWITCH,15,91,0.5,1161.916
"red",WAIT,15,91,0.5,1166.978
"red",WAIT,15,91,0.5,1199.129
"red",WAIT,15,91,0.5,1245.218
"red",WAIT,15,91,0.5,1277.98
"red",WAIT,15,91,0.5,1295.159
"blue",SWITCH,15,91,0.5,1309.444
"blue",WAIT,15,91,0.5,1324.002
"red",WAIT,15,91,0.5,1341.995
"red",WAIT,15,91,0.5,1373.005
"red",WAIT,15,91,0.5,1390.079
"red",WAIT,15,91,0.5,1419.982
"red",WAIT,15,91,0.5,1436.978
"red",WAIT,15,91,0.5,1464.008
"red",WAIT,15,91,0.5,1482.086
"red",WAIT,15,91,0.5,1570.978
"red",WAIT,15,91,0.5,1587.978
"red",WAIT,15,91,0.5,1604.05
"red",WAIT,15,91,0.5,1654.128
"red",WAIT,15,91,0.5,1697.99
"red",WAIT,15,91,0.5,1747.978
"red",WAIT,15,91,0.5,1815.978
"red",WAIT,15,91,0.5,1834.978
"red",WAIT,15,91,0.5,1849.172
"red",WAIT,15,91,0.5,1879.978
"red",WAIT,15,91,0.5,1934.045
"red",WAIT,15,91,0.5,1950.136
"red",WAIT,15,91,0.5,1986.002
"red",WAIT,15,91,0.5,2050.035
"red",WAIT,15,91,0.5,2068.226
"red",WAIT,15,91,0.5,2082.347
"red",WAIT,15,91,0.5,2099.996
"red",WAIT,15,91,0.5,2210.08
"red",WAIT,15,91,0.5,2225.995
"red",WAIT,15,91,0.5,2277.978
"red",WAIT,15,91,0.5,2331.059
"red",WAIT,15,91,0.5,2350.1
"blue",SWITCH,15,91,0.5,2377.256
"blue",WAIT,15,91,0.5,2404.978
"red",WAIT,15,91,0.5,2418.004
"blue",SWITCH,15,91,0.5,4.915
"blue",SWITCH,15,91,0.5,10.555
"blue",WAIT,15,91,0.5,14.176
"blue",SWITCH,15,91,0.5,19.809
"red",WAIT,15,91,0.5,23.978
"blue",SWITCH,15,91,0.5,30.775
"red",SWITCH,15,91,0.5,37.069
"blue",WAIT,15,91,0.5,41.055
"blue",SWITCH,15,91,0.5,50.636
"red",WAIT,15,91,0.5,54.256
"blue",SWITCH,15,91,0.5,60.803
"red",WAIT,15,91,0.5,67.213
"blue",SWITCH,15,91,0.5,80.223
"blue",WAIT,15,91,0.5,83.844
"blue",SWITCH,15,91,0.5,96.813
"red",WAIT,15,91,0.5,100.433
"red",WAIT,15,91,0.5,132.02
"blue",SWITCH,15,91,0.5,138.654
"blue",SWITCH,15,91,0.5,145.086
"blue",SWITCH,15,91,0.5,156.621
"blue",SWITCH,15,91,0.5,162.433
"red",WAIT,15,91,0.5,167.006
"blue",SWITCH,15,91,0.5,176.127
"blue",SWITCH,15,91,0.5,182.61
"red",WAIT,15,91,0.5,200.978
"blue",SWITCH,15,91,0.5,211.346
"blue",SWITCH,15,91,0.5,224.827
"blue",SWITCH,15,91,0.5,231.101
"red",WAIT,15,91,0.5,234.721
"blue",SWITCH,15,91,0.5,244.224
"red",SWITCH,15,91,0.5,254.265
"blue",SWITCH,15,91,0.5,268.082
"blue",SWITCH,15,91,0.5,278.01
"blue",SWITCH,15,91,0.5,283.967
"blue",WAIT,15,91,0.5,287.587
"blue",SWITCH,15,91,0.5,293.994
"red",WAIT,15,91,0.5,302.072
"blue",SWITCH,15,91,0.5,317.441
"red",WAIT,15,91,0.5,332.142
"red",WAIT,15,91,0.5,351.1
"blue",SWITCH,15,91,0.5,363.671
"blue",SWITCH,15,91,0.5,372.161
"red",SWITCH,15,91,0.5,379.17
"blue",WAIT,15,91,0.5,383.156
"blue",SWITCH,15,91,0.5,392.746
"blue",WAIT,15,91,0.5,413.978
"blue",SWITCH,15,91,0.5,423.574
"blue",SWITCH,15,91,0.5,432.746
"blue",SWITCH,15,91,0.5,439.437
"red",SWITCH,15,91,0.5,448.788
"red",WAIT,15,91,0.5,461.005
"blue",SWITCH,15,91,0.5,467.385
"red",WAIT,15,91,0.5,479.047
"blue",SWITCH,15,91,0.5,488.431
"blue",SWITCH,15,91,0.5,505.736
"red",WAIT,15,91,0.5,525.997
"red",WAIT,15,91,0.5,539.995
"blue",SWITCH,15,91,0.5,549.443
"red",WAIT,15,91,0.5,553.978
"blue",SWITCH,15,91,0.5,562.805
"red",WAIT,15,91,0.5,572.102
"blue",SWITCH,15,91,0.5,578.87
"red",SWITCH,15,91,0.5,584.781
"blue",WAIT,15,91,0.5,588.767
"blue",SWITCH,15,91,0.5,610.492
"blue",SWITCH,15,91,0.5,628.425
"red",WAIT,15,91,0.5,632.978
"blue",SWITCH,15,91,0.5,639.924
"blue",SWITCH,15,91,0.5,645.279
"blue",SWITCH,15,91,0.5,661.132
"red",WAIT,15,91,0.5,670.094
"blue",SWITCH,15,91,0.5,680.274
"blue",SWITCH,15,91,0.5,686.321
"blue",SWITCH,15,91,0.5,699.394
"blue",WAIT,15,91,0.5,703.014
"blue",SWITCH,15,91,0.5,709.066
"red",WAIT,15,91,0.5,736.978
"blue",SWITCH,15,91,0.5,746.281
"red",SWITCH,15,91,0.5,752.095
"blue",WAIT,15,91,0.5,770.978
"blue",SWITCH,15,91,0.5,777.689
"blue",SWITCH,15,91,0.5,784.212
"red",WAIT,15,91,0.5,787.832
"blue",SWITCH,15,91,0.5,797.161
"red",WAIT,15,91,0.5,802.978
"blue",SWITCH,15,91,0.5,809.399
"red",WAIT,15,91,0.5,818.978
"blue",SWITCH,15,91,0.5,844.068
"red",WAIT,15,91,0.5,849.003
"blue",SWITCH,15,91,0.5,875.344
"red",WAIT,15,91,0.5,879.978
"blue",SWITCH,15,91,0.5,888.416
"blue",SWITCH,15,91,0.5,904.132
"red",WAIT,15,91,0.5,912.99
"blue",SWITCH,15,91,0.5,923.011
"red",WAIT,15,91,0.5,928.033
"red",WAIT,15,91,0.5,941.195
"blue",SWITCH,15,91,0.5,954.18
"blue",WAIT,15,91,0.5,957.8
"red",SWITCH,15,91,0.5,974.919
"blue",SWITCH,15,91,0.5,988.002
"red",WAIT,15,91,0.5,991.986
"red",WAIT,15,91,0.5,1009.035
"blue",SWITCH,15,91,0.5,1025.027
"blue",WAIT,15,91,0.5,1028.647
"blue",SWITCH,15,91,0.5,1043.423
"blue",SWITCH,15,91,0.5,1049.01
"blue",SWITCH,15,91,0.5,1055.568
"blue",SWITCH,15,91,0.5,1062.239
"red",WAIT,15,91,0.5,1086.016
"red",WAIT,15,91,0.5,1101.031
"blue",SWITCH,15,91,0.5,1107.657
"blue",WAIT,15,91,0.5,1117.978
"blue",SWITCH,15,91,0.5,1142.119
"red",WAIT,15,91,0.5,1162.218
"blue",SWITCH,15,91,0.5,1172.652
"blue",WAIT,15,91,0.5,1176.272
"red",WAIT,15,91,0.5,1189.978
"red",WAIT,15,91,0.5,1207.003
"red",WAIT,15,91,0.5,1219.997
"blue",SWITCH,15,91,0.5,1226.195
"red",WAIT,15,91,0.5,1234.978
"red",WAIT,15,91,0.5,1252.078
"blue",SWITCH,15,91,0.5,1258.613
"blue",SWITCH,15,91,0.5,1270.836
"blue",SWITCH,15,91,0.5,1276.71
"red",WAIT,15,91,0.5,1303.978
"blue",SWITCH,15,91,0.5,1317.135
"red",WAIT,15,91,0.5,1320.755
"blue",SWITCH,15,91,0.5,1348.419
"blue",WAIT,15,91,0.5,1368.033
